Country,Internet_use,energy_eff,reduce_energy,confident_energy,coal_energy,natural_gas,hydroelectric,nuclear,solar,wind,biomass,worried_expensive,worried_fossil,worried_disaster,worried_insufpower,worried_techfail,climate_change,ccnthum,personal_resp,worried_cc,cc_good_bad,reduce_cc,largeno_limitenergy,govt_reducecc,reduce_ownuse,favour_taxff,favour_subsidiseRE,ban_appliance,gender,age,marriage,highest_education,household_income,care_environment,trust_legalsys,trust_police,trust_pltc,trust_euparl,trust_un,trust_pparties,trust_cntryparl
LT,1,7,4,7,5,4,3,5,2,2,2,3,3,3,3,2,2,4,7,3,2,8,6,6,6,4,2,3,2,75,5,223,1,4,1,6,1,5,5,1,1
LT,3,10,6,10,5,3,1,5,5,5,5,5,5,4,4,4,1,3,10,4,0,1,1,1,10,1,1,1,2,58,4,720,6,2,0,0,0,1,1,0,0
LT,5,8,4,10,5,3,3,5,1,1,1,5,4,3,3,3,1,4,10,4,1,5,5,5,10,1,1,1,2,58,4,720,6,2,1,1,1,10,10,1,1
LT,4,10,3,5,5,4,2,5,1,1,1,5,5,3,3,3,1,4,10,4,1,10,5,1,5,2,1,1,2,69,5,720,1,3,1,5,1,5,5,1,1
LT,1,10,5,10,5,5,2,5,1,1,1,3,3,3,3,3,1,3,10,4,0,5,1,5,5,1,1,1,2,77,4,720,6,4,5,5,0,10,10,0,0
LT,1,6,3,6,3,3,2,3,2,3,3,1,1,1,1,1,2,4,4,1,5,4,5,5,4,3,3,3,1,70,5,323,1,4,5,5,6,6,6,6,6
LT,1,7,3,7,2,2,2,2,2,2,2,1,1,1,1,1,1,1,4,1,4,5,3,2,2,1,3,2,1,67,5,323,1,6,3,3,3,2,5,3,4
LT,1,8,3,4,3,3,2,2,2,2,2,1,2,2,2,2,2,2,3,2,5,8,2,4,4,4,4,4,1,67,5,223,2,2,5,5,4,5,5,4,5
LT,5,10,6,10,5,1,1,1,1,2,2,1,3,3,3,3,1,4,9,3,3,7,5,6,6,1,1,3,2,19,6,313,4,3,6,6,6,6,7,6,7
LT,1,6,3,3,2,1,3,2,2,2,1,1,1,1,1,1,2,1,4,1,5,4,3,3,4,5,5,5,2,66,5,221,10,2,1,4,3,4,0,5,2
LT,5,10,6,10,5,5,1,1,1,1,1,3,4,3,4,3,1,4,9,5,2,5,4,6,10,1,1,1,2,32,4,720,10,2,4,6,4,8,8,3,5
LT,5,7,3,8,2,2,2,2,2,2,2,2,2,3,3,3,2,2,5,3,6,6,6,5,5,3,3,3,2,18,6,313,8,5,0,0,0,0,0,0,0
LT,2,2,6,5,5,2,3,3,4,3,4,4,2,3,4,4,1,4,3,3,6,4,2,4,5,5,1,4,2,70,4,323,1,4,6,5,7,8,9,6,4
LT,1,4,3,6,5,3,2,4,2,1,3,2,3,4,3,2,2,2,4,3,3,2,5,3,3,4,1,3,1,62,4,423,2,5,5,5,6,7,6,5,4
LT,5,7,2,7,4,4,3,5,1,2,3,2,3,1,1,1,1,3,3,2,3,4,2,4,0,3,2,1,1,24,6,620,3,3,4,5,4,6,5,5,3
LT,5,8,4,8,4,4,2,4,2,2,4,4,3,3,3,3,2,4,7,3,5,6,7,7,5,4,1,4,2,47,4,313,6,4,7,7,3,6,6,3,3
LT,5,10,3,6,5,5,1,5,1,1,4,2,2,2,2,2,2,2,6,2,6,6,4,6,6,3,3,3,2,16,6,213,10,4,8,8,8,8,8,8,8
LT,5,6,3,5,5,4,2,5,2,2,5,4,1,2,2,2,2,2,2,1,5,3,5,5,2,4,2,3,2,20,6,223,1,2,5,8,5,5,5,5,5
LT,1,8,3,5,5,5,2,5,2,2,5,5,3,2,2,2,2,2,3,1,5,5,3,3,5,4,2,3,2,75,5,313,1,3,3,3,3,3,3,3,3
LT,5,10,3,7,4,4,1,5,1,1,4,2,2,2,2,2,1,3,7,2,4,7,4,7,6,5,3,3,2,53,4,323,4,4,7,6,4,5,5,4,5
LT,1,9,3,3,5,5,2,4,1,1,5,5,2,3,3,3,1,2,7,2,4,4,4,6,7,5,2,4,2,68,5,223,1,4,5,5,5,5,5,5,5
LT,5,9,3,7,5,5,1,5,1,1,5,2,2,2,2,2,1,3,8,2,6,8,7,7,9,5,3,2,1,36,6,323,2,3,5,5,3,3,3,2,3
LT,5,10,3,5,5,5,2,5,2,2,5,2,2,2,2,2,2,2,5,1,5,5,5,5,5,5,3,3,2,20,6,323,2,3,4,5,4,4,4,5,4
LT,5,10,6,8,2,2,2,2,1,1,2,5,4,4,4,4,1,3,5,4,0,2,2,0,1,5,1,5,2,44,4,229,1,2,0,5,0,0,0,0,0
LT,5,10,6,10,1,5,1,5,1,1,5,4,4,5,5,5,1,3,8,3,0,10,5,10,10,5,1,5,1,31,1,423,10,3,0,0,0,10,10,0,0
LT,5,9,6,9,3,4,4,3,3,2,2,3,3,3,3,3,1,3,6,3,6,5,5,5,5,3,3,3,1,25,6,720,3,4,7,9,4,5,7,3,5
LT,5,3,2,2,4,4,2,5,2,2,2,2,2,2,2,2,1,3,5,3,5,2,2,2,2,3,2,5,2,57,4,720,5,4,4,5,3,5,5,5,4
LT,5,3,3,7,5,4,2,5,1,1,1,3,3,3,3,3,1,4,7,3,2,8,4,2,7,4,2,2,1,54,6,720,4,2,3,7,1,6,5,3,1
LT,2,6,3,6,5,3,1,5,1,2,3,2,2,3,3,3,1,4,7,4,2,3,3,6,6,3,2,1,2,70,5,323,4,3,6,9,2,9,9,2,2
LT,4,8,4,3,3,1,1,1,3,2,2,5,2,2,4,3,2,3,3,2,6,6,4,3,4,4,3,4,2,999,6,313,6,2,5,5,2,7,8,2,3
LT,1,5,4,3,3,3,3,3,3,3,3,5,5,4,4,4,2,4,2,2,5,5,3,3,5,2,2,2,2,82,5,313,1,1,5,6,4,5,5,5,3
LT,5,8,3,5,3,1,1,1,3,1,1,4,2,2,2,2,2,3,3,2,5,5,5,4,5,4,2,2,1,18,6,213,10,2,6,5,2,7,7,2,5
LT,1,5,3,6,3,2,2,2,3,1,2,4,4,4,4,3,1,2,7,4,2,9,5,7,7,2,2,1,2,72,5,221,2,3,2,2,1,0,0,1,1
LT,1,7,5,7,3,3,1,1,3,2,3,3,3,2,2,3,2,4,8,4,3,7,3,5,5,2,2,2,1,77,5,221,1,2,5,7,6,0,0,5,6
LT,5,8,5,8,4,3,1,2,1,1,1,2,3,4,3,4,1,2,9,4,2,8,8,8,8,2,2,2,2,58,4,520,5,2,3,4,4,4,3,3,4
LT,1,10,6,9,5,5,2,3,1,1,4,4,2,2,1,3,1,4,3,4,1,3,4,4,4,2,1,2,2,76,4,321,1,1,1,0,1,1,2,1,2
LT,1,6,3,6,5,5,2,2,2,1,1,3,3,4,3,4,2,2,5,3,3,5,4,5,4,4,2,2,2,70,5,323,1,2,2,1,2,3,2,3,3
LT,5,7,3,8,5,4,2,1,1,1,1,1,1,4,2,4,2,3,6,2,2,6,9,8,8,2,2,2,1,44,6,323,7,2,2,2,1,2,1,2,3
LT,1,10,4,0,4,4,3,5,3,3,2,3,1,1,1,1,1,4,5,3,1,3,3,5,3,3,2,2,2,66,5,520,4,1,3,5,0,2,8,0,1
LT,5,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,3,2,1,1,1,1,2,1,5,2,22,6,313,3,2,0,0,0,0,0,0,0
LT,5,8,3,5,4,4,2,5,2,2,4,3,1,1,1,1,1,5,5,2,4,4,4,6,0,5,1,5,1,19,6,313,5,3,4,7,3,5,7,2,0
LT,5,10,4,8,4,4,1,5,1,1,1,3,3,5,2,3,1,3,9,4,4,7,7,7,7,2,1,3,2,59,4,720,2,3,7,5,5,6,4,5,5
LT,4,5,3,5,3,4,3,5,4,3,2,2,2,2,2,2,2,4,6,2,0,10,3,1,1,2,3,1,1,25,6,423,5,5,5,5,5,5,5,5,5
LT,4,7,3,5,3,4,4,5,4,4,3,3,3,3,3,3,1,4,6,3,1,10,6,2,2,2,3,3,2,19,6,313,8,4,5,5,5,8,6,5,5
LT,5,10,3,7,5,4,3,3,2,2,1,3,4,3,3,3,1,3,5,3,4,7,5,6,7,5,1,1,2,65,5,720,1,2,8,8,7,8,9,6,7
LT,3,4,2,2,4,4,4,5,4,4,4,3,3,2,2,2,2,4,4,2,2,10,3,2,2,3,3,2,1,68,5,313,5,4,5,6,5,7,5,6,5
LT,5,8,3,7,3,3,3,5,3,3,3,1,1,2,2,2,1,4,6,3,3,5,7,8,6,3,3,3,2,21,6,313,4,3,4,4,4,4,4,4,4
LT,5,9,4,8,4,4,2,5,2,2,3,1,4,1,1,3,1,5,7,3,1,10,5,4,7,2,2,2,2,34,6,720,5,2,7,9,4,7,7,5,7
LT,5,8,3,8,4,3,2,5,2,2,2,2,2,3,2,2,1,4,5,3,3,3,6,5,6,4,2,2,1,43,4,720,9,2,7,8,6,7,6,6,6
LT,5,10,3,6,5,4,2,2,2,2,2,3,3,3,3,3,1,3,8,3,0,0,3,3,4,5,2,3,2,60,5,720,8,4,9,7,5,6,7,7,8
LT,5,10,6,0,5,5,1,1,1,1,1,4,2,3,2,3,1,3,10,4,0,2,3,7,8,2,1,1,2,55,4,720,10,4,7,8,6,7,9,3,4
LT,5,5,3,6,3,2,3,4,2,3,2,4,4,4,3,5,1,4,7,4,3,6,2,5,1,2,3,4,2,60,5,423,2,3,5,8,6,1,4,3,2
LT,4,9,4,9,2,3,2,1,1,2,1,5,3,2,2,3,3,2,0,2,3,5,7,8,7,5,2,5,2,62,4,229,3,5,4,8,4,5,5,7,3
LT,5,9,5,8,4,4,2,5,1,1,3,5,4,4,3,4,2,4,9,4,3,10,3,6,6,4,1,3,2,25,6,620,7,2,5,7,3,5,7,4,5
LT,5,8,4,7,4,3,1,5,1,1,2,4,3,4,3,4,2,4,7,4,3,7,4,7,7,3,1,2,2,24,6,620,8,3,4,6,1,6,7,1,3
LT,5,10,3,10,5,4,1,4,1,1,1,5,5,4,5,4,1,3,6,4,0,7,1,3,5,1,1,3,1,27,6,620,5,2,3,9,2,6,5,4,3
LT,3,9,5,8,5,5,1,5,1,1,2,3,4,4,3,4,1,4,8,4,3,8,6,8,5,3,1,2,2,54,5,720,4,3,4,7,2,3,5,0,3
LT,5,9,3,7,5,2,3,5,3,2,1,1,1,3,2,2,2,4,4,3,2,3,2,4,2,3,3,1,2,17,6,213,8,4,7,8,2,8,8,3,3
LT,5,9,4,7,5,3,2,5,2,2,1,4,2,3,2,3,2,4,5,3,4,5,4,3,4,3,2,2,2,37,6,720,10,3,2,6,2,4,5,2,2
LT,5,9,5,2,3,3,3,5,3,3,2,3,3,2,2,2,2,2,4,3,4,1,1,4,2,2,3,2,2,62,5,323,5,3,6,8,4,7,6,5,4
LT,4,2,3,2,3,4,2,3,2,2,3,3,2,4,3,4,1,4,4,2,1,6,1,3,7,3,3,3,2,60,5,520,4,2,2,6,6,2,3,1,3
LT,5,5,3,10,3,3,3,3,1,1,2,3,4,3,4,5,1,4,4,4,1,4,0,1,2,2,3,3,2,22,6,313,3,4,3,8,3,4,2,1,1
LT,4,6,6,7,2,4,1,3,2,2,1,1,1,3,2,3,1,3,4,3,6,3,7,3,5,2,3,2,1,58,5,213,3,2,6,4,8,4,2,6,10
LT,5,5,4,7,4,4,2,2,2,2,1,3,3,1,4,4,1,4,7,3,4,7,9,8,5,4,2,2,1,29,6,313,8,1,5,10,3,5,7,5,0
LT,5,6,3,6,3,3,1,5,1,1,1,2,2,2,2,2,2,3,6,2,3,3,6,6,6,2,1,1,1,21,6,313,10,3,6,6,3,7,9,3,4
LT,5,6,3,6,3,3,1,5,1,1,1,3,2,2,2,2,2,3,7,3,3,7,7,6,6,2,2,4,2,32,6,720,7,2,6,7,4,8,9,4,6
LT,5,6,3,6,3,2,1,5,1,1,1,1,1,1,1,1,2,3,7,3,6,6,7,7,6,2,2,2,1,27,6,620,9,2,7,8,6,6,9,6,6
LT,5,10,6,6,3,1,1,5,2,2,2,4,1,5,3,4,1,5,8,4,4,7,7,7,7,5,1,2,2,63,5,720,10,2,4,8,3,3,5,3,3
LT,5,3,3,4,3,2,1,5,1,1,1,2,2,2,2,2,2,3,5,2,3,4,3,8,4,1,1,1,1,24,6,620,8,2,7,8,6,6,9,5,6
LT,1,6,4,5,3,2,1,5,2,2,2,3,3,3,3,3,2,4,7,3,2,5,7,7,7,2,1,1,2,80,4,520,1,2,5,7,4,7,8,4,5
LT,5,4,4,3,4,2,1,5,1,1,2,2,2,2,1,3,1,5,3,3,10,9,0,5,3,2,1,2,1,33,6,720,4,1,5,7,5,6,5,4,5
LT,1,5,5,8,3,3,2,5,1,1,1,2,3,2,2,2,2,3,4,3,4,5,5,4,4,3,2,2,2,60,6,520,1,2,6,8,4,6,8,4,6
LT,5,9,4,10,5,4,3,5,1,1,1,4,4,2,2,2,2,3,7,3,3,6,3,4,2,3,3,3,1,48,6,720,6,4,3,5,2,4,4,3,1
LT,1,9,3,4,4,4,3,4,1,1,5,4,3,4,4,4,1,3,7,4,7,7,6,7,7,4,2,2,1,67,4,213,1,2,5,9,6,5,6,6,6
LT,5,10,6,1,4,5,2,4,3,2,2,2,3,3,2,3,1,4,5,3,5,6,6,7,6,3,2,2,2,44,6,720,6,2,7,7,7,8,8,7,7
LT,5,9,4,5,4,2,1,5,1,1,1,4,3,2,2,2,1,3,7,3,2,5,4,4,3,4,2,2,2,34,5,720,4,2,8,9,7,6,9,8,8
LT,5,7,4,6,4,3,3,2,2,2,3,3,3,3,3,3,2,4,5,3,6,7,6,5,5,3,4,3,1,19,6,313,4,2,2,3,3,7,8,2,3
NL,5,8,5,10,5,5,1,5,1,1,1,2,4,1,1,1,1,4,8,4,1,9,3,6,3,1,2,2,2,31,6,720,10,2,9,8,7,7,8,8,7
NL,5,7,3,5,3,4,2,4,3,2,4,3,3,4,2,2,1,3,5,3,6,7,4,7,6,3,2,4,2,19,6,322,7,2,6,6,7,7,7,7,7
NL,5,6,5,5,3,3,1,4,1,1,1,2,3,2,2,2,1,4,5,3,3,8,5,7,8,1,2,3,2,19,6,313,8,3,9,6,7,8,9,7,7
NL,5,10,6,0,5,4,2,5,1,4,4,5,4,5,4,3,1,3,7,3,3,5,4,2,0,5,2,5,2,69,4,321,2,2,2,5,0,0,4,0,3
NL,5,7,3,7,5,5,1,5,1,1,2,3,4,3,2,3,1,4,7,4,1,8,6,6,6,1,1,1,1,68,2,510,3,2,8,8,7,7,8,7,7
NL,5,9,5,3,3,3,2,4,2,1,2,2,4,2,2,2,1,4,7,4,3,8,4,2,8,2,2,4,1,40,6,720,8,2,10,8,6,7,8,7,8
NL,5,8,3,4,5,3,3,3,1,3,3,2,3,1,1,1,1,3,3,3,3,4,4,7,2,2,2,3,1,49,6,720,9,4,8,7,7,6,6,7,8
NL,5,7,3,9,5,4,2,4,2,3,2,2,3,2,2,2,1,4,7,3,2,3,3,4,2,2,2,2,2,38,6,720,10,3,7,7,7,7,7,6,7
NL,3,3,4,6,5,5,2,5,2,2,2,4,4,2,2,3,1,4,8,5,0,5,3,6,6,1,1,1,2,54,4,321,3,5,7,6,6,5,6,6,6
NL,5,8,4,5,5,4,1,5,1,1,1,2,3,2,2,2,1,3,7,3,2,7,5,6,7,1,1,2,1,72,6,720,2,2,9,8,8,8,6,8,9
NL,5,7,5,9,4,4,1,4,3,1,1,2,3,3,2,3,1,3,6,3,4,7,6,5,5,2,1,4,2,43,6,710,6,3,9,8,7,6,7,7,8
NL,5,9,6,10,5,5,1,5,2,2,2,3,5,1,3,2,2,4,8,2,6,10,5,3,0,2,1,4,1,57,6,710,1,2,7,7,3,1,6,5,4
NL,5,1,3,6,4,4,1,4,2,2,1,3,2,2,3,1,1,4,7,3,5,7,3,7,4,3,1,2,2,26,6,710,10,1,9,8,5,7,7,6,6
NL,5,7,4,9,4,4,4,4,2,2,2,4,4,4,4,2,2,2,3,4,6,7,4,6,6,1,1,1,2,64,6,321,10,2,1,2,0,1,9,2,1
NL,5,9,4,3,5,5,1,5,1,1,1,1,4,1,1,1,1,4,8,5,2,6,4,4,0,1,1,2,2,34,6,720,9,2,7,9,8,6,9,8,7
NL,5,9,5,7,5,4,5,3,1,2,1,2,4,3,1,1,1,4,8,5,2,4,5,3,7,1,1,3,1,23,6,313,9,1,8,8,7,5,5,7,4
NL,5,8,4,7,5,4,3,4,1,2,3,3,4,3,2,1,1,4,8,5,2,7,4,4,7,1,1,1,1,51,6,720,10,2,7,7,6,6,5,7,8
NL,5,8,6,8,4,4,4,4,2,2,2,4,4,4,4,4,1,5,10,4,0,10,10,10,10,4,3,2,2,60,4,720,7,1,7,8,7,5,4,5,7
NL,4,10,4,10,5,5,2,3,1,1,5,5,5,5,5,5,1,1,7,4,5,7,7,6,5,2,1,1,2,23,6,321,1,1,7,8,7,7,7,7,7
NL,5,3,3,6,3,3,2,2,1,2,1,1,3,1,3,3,1,3,6,3,4,6,7,7,8,4,1,1,2,31,6,322,2,2,7,8,7,8,7,7,7
NL,5,8,5,3,5,4,3,3,2,2,2,2,3,3,2,2,1,3,6,3,5,6,4,4,3,2,2,2,2,72,6,213,2,2,6,6,5,2,5,5,4
NL,5,2,3,5,5,5,2,5,1,2,3,4,5,4,4,3,1,5,8,4,1,4,2,1,6,2,1,3,1,48,6,212,3,2,8,5,3,1,1,3,4
NL,5,8,4,8,4,3,2,5,1,1,2,3,3,4,2,2,1,4,8,3,0,8,2,5,0,3,1,5,1,26,6,313,3,2,7,6,3,0,0,3,3
NL,5,9,3,9,4,2,2,5,2,2,3,3,4,3,3,3,1,4,8,3,4,8,4,1,8,4,2,1,2,72,6,710,8,2,5,5,4,2,6,4,5
NL,5,4,5,10,5,4,4,5,1,4,4,1,4,2,2,2,1,4,8,3,3,10,3,5,10,1,5,5,1,44,4,720,9,1,9,7,6,6,6,6,7
NL,5,2,3,8,2,2,2,4,1,1,2,2,3,3,2,2,1,4,3,3,3,6,3,4,4,4,2,4,2,23,6,312,6,5,7,8,7,7,6,6,8
NL,5,7,4,2,5,4,3,5,2,2,3,1,3,2,2,2,1,4,2,3,2,7,2,4,3,2,3,2,1,27,6,720,9,3,9,7,7,6,7,6,7
NL,5,10,4,10,3,4,1,2,1,1,4,4,5,3,2,2,1,4,9,4,0,7,7,5,7,3,2,4,2,21,6,321,2,1,8,6,8,8,7,7,7
NL,5,9,2,5,3,3,2,5,2,2,2,3,4,4,4,3,2,4,5,4,2,4,3,4,4,3,2,3,1,46,2,312,10,3,1,3,0,0,3,0,1
NL,4,8,5,7,5,4,2,5,1,1,1,3,4,5,3,2,1,3,5,3,2,5,4,3,2,2,1,2,1,44,4,212,5,2,2,1,4,6,4,5,4
NL,5,7,3,7,3,3,2,4,2,2,2,3,3,3,2,2,1,4,5,2,4,6,3,4,2,2,1,2,2,24,6,510,10,4,7,8,5,5,7,6,5
NL,5,5,6,0,5,4,2,5,1,1,1,3,2,3,2,2,1,4,7,3,8,6,5,6,1,3,1,5,2,59,6,229,2,2,3,6,1,0,5,1,3
NL,5,8,5,1,2,2,2,2,2,2,3,3,3,2,2,2,1,3,8,4,1,8,3,7,7,4,4,4,2,19,6,313,5,2,8,7,8,8,8,8,7
NL,2,5,3,7,4,2,3,3,2,3,2,4,3,3,2,2,1,4,6,2,6,5,4,7,3,4,2,4,1,59,6,322,5,3,5,6,6,7,5,6,6
NL,5,3,4,10,5,5,2,2,2,2,3,3,2,3,2,2,1,3,8,3,6,5,4,2,0,3,2,2,1,35,6,312,1,3,6,6,4,2,5,3,3
NL,5,6,5,8,5,4,2,5,1,1,3,3,4,3,2,2,1,4,8,4,0,9,2,5,6,4,2,2,2,31,6,720,10,2,9,7,5,5,5,5,6
NL,2,4,4,6,5,3,4,5,1,1,2,3,3,1,1,2,2,3,7,1,7,7,6,7,4,3,2,2,1,72,6,212,4,2,8,6,6,6,7,6,6
NL,5,7,5,5,5,3,1,5,1,1,4,2,2,3,3,4,1,3,4,3,6,7,4,5,6,2,1,3,2,26,4,312,2,2,5,8,6,6,7,5,7
NL,5,5,5,8,5,1,5,4,2,2,3,2,2,2,2,2,1,3,6,3,3,8,6,7,7,5,3,3,1,47,4,720,7,2,8,6,7,6,6,7,7
NL,5,10,4,9,4,2,2,5,4,2,3,2,3,1,1,1,1,4,6,2,0,10,3,3,1,4,1,1,2,32,6,212,10,4,2,0,3,0,4,3,0
NL,5,9,5,10,5,4,1,3,1,2,3,2,3,2,2,3,2,3,5,2,3,3,0,6,0,1,1,1,2,27,6,720,5,5,9,8,5,4,5,3,6
NL,3,7,4,8,3,3,2,2,2,2,2,3,4,4,2,3,1,3,6,3,5,7,5,5,6,3,2,2,1,82,4,710,7,2,3,3,3,5,5,5,3
NL,5,7,5,5,3,3,4,3,4,4,5,3,2,2,2,2,2,2,0,2,5,4,5,5,2,3,4,4,2,25,6,322,2,3,0,5,5,5,5,5,5
NL,5,9,5,7,3,3,1,3,1,1,1,4,2,3,2,2,1,4,6,3,3,8,6,4,6,4,2,2,2,36,6,710,7,2,4,5,3,3,4,3,3
NL,5,9,6,8,5,5,2,5,2,1,1,2,2,2,2,2,2,4,10,3,4,8,6,7,5,1,2,1,1,65,4,720,7,1,9,6,6,5,5,5,8
NL,5,5,4,2,5,3,2,5,2,4,2,3,3,3,3,3,1,4,4,4,2,7,6,5,0,1,1,3,2,59,6,720,4,1,7,7,7,7,5,7,7
NL,5,8,3,7,3,3,3,5,1,3,1,5,3,5,5,5,3,3,6,3,6,8,6,6,6,3,3,3,2,37,6,321,2,2,5,6,6,5,5,6,5
NL,5,4,5,5,4,2,2,4,2,2,2,3,3,2,2,2,1,3,2,2,8,3,5,5,2,3,2,2,2,33,6,213,1,2,5,5,7,0,8,5,5
NL,5,4,3,10,5,5,1,5,1,1,1,2,3,2,2,2,2,2,5,3,3,4,6,3,5,2,3,4,1,31,6,720,7,3,4,6,3,5,4,5,7
NL,5,7,5,8,3,3,5,5,2,2,2,3,2,2,2,1,1,4,7,5,2,9,6,8,2,2,1,2,1,50,6,322,6,1,7,7,6,2,6,5,5
NL,5,9,4,9,4,4,2,5,1,1,2,2,4,2,2,2,1,4,9,5,3,3,2,3,3,1,1,1,2,21,6,510,4,2,8,9,5,4,5,7,6
NL,5,9,5,8,5,4,1,5,2,3,1,1,3,2,2,3,1,3,8,4,2,8,6,8,8,1,1,1,2,49,6,710,10,1,8,7,6,7,7,6,6
NL,5,2,3,3,4,3,2,5,1,1,2,3,3,2,2,3,1,4,2,2,3,3,7,8,0,3,1,3,1,51,6,720,2,5,8,8,6,7,7,6,8
NL,5,8,6,7,5,3,2,4,2,2,2,3,4,3,2,3,1,5,8,4,6,7,4,3,7,3,2,2,2,54,6,520,5,2,7,8,6,6,7,6,7
NL,5,10,5,8,5,4,4,5,2,3,4,3,4,2,1,1,1,3,8,4,0,9,5,7,7,1,2,3,2,52,6,710,1,2,7,7,4,6,8,6,6
NL,3,9,4,3,5,5,3,5,1,1,1,2,4,3,3,2,2,3,2,2,2,7,7,6,5,3,2,2,1,88,5,213,4,1,7,7,7,8,5,9,8
NL,2,7,4,7,5,3,2,5,1,1,2,2,3,2,2,3,2,3,7,2,5,7,7,7,6,3,3,2,1,51,6,229,2,2,8,7,6,7,8,8,8
NL,5,8,5,2,5,4,2,4,1,2,5,4,4,3,4,4,1,3,8,4,3,8,3,3,8,1,1,1,2,74,4,213,5,2,6,4,1,0,4,2,2
NL,5,6,4,7,4,4,2,4,2,1,3,2,4,2,2,2,1,3,6,3,4,6,4,5,1,2,2,2,2,32,6,720,10,3,8,9,5,5,6,5,6
NL,5,7,4,7,5,4,1,5,1,1,1,3,3,2,2,2,1,4,6,3,1,6,6,8,0,1,1,4,2,30,6,720,9,3,8,8,6,6,9,7,7
NL,5,10,6,10,5,5,1,3,2,5,1,3,5,3,3,3,1,1,0,3,0,0,10,5,0,5,3,1,1,50,4,229,5,3,5,10,0,0,7,0,0
NL,5,8,4,5,5,4,2,5,1,1,1,2,3,1,2,1,1,4,8,4,3,6,3,2,2,1,1,2,2,34,6,720,10,2,8,7,7,7,6,7,7
NL,5,8,5,8,5,4,4,2,2,3,3,4,4,2,2,2,1,4,4,4,1,2,3,5,0,2,1,4,1,35,6,720,3,3,8,5,5,4,7,6,7
NL,5,10,6,10,4,4,1,5,1,1,1,2,4,2,2,2,1,3,9,4,0,8,4,4,8,1,1,1,2,34,4,720,9,1,8,7,8,7,9,8,8
NL,5,3,3,7,5,4,2,4,1,1,3,2,4,2,2,2,1,4,8,5,0,8,4,6,6,1,1,2,2,25,6,620,8,2,9,8,7,8,8,8,8
NL,5,6,6,9,5,5,2,5,2,2,2,2,3,4,2,2,1,3,7,4,3,8,2,4,7,1,1,1,2,26,6,620,1,2,9,7,5,6,6,5,7
NL,5,6,5,8,5,5,1,4,1,1,2,2,4,2,2,2,1,4,7,4,2,8,3,5,8,1,1,1,2,21,6,620,9,3,8,8,7,7,7,7,7
NL,5,8,5,4,5,4,3,5,2,1,3,2,3,2,2,2,1,5,6,3,2,3,4,8,4,2,2,2,1,39,6,710,7,1,9,8,7,7,7,8,9
NL,5,4,2,10,5,4,1,5,1,1,4,2,4,2,2,2,1,4,6,4,0,6,3,7,6,1,1,2,2,25,6,620,2,3,8,8,7,6,7,7,7
NL,5,6,3,8,5,3,1,5,3,2,1,3,3,3,2,2,1,4,5,3,2,2,2,3,2,1,1,3,1,21,6,313,8,2,7,5,5,6,7,6,6
NL,4,8,5,8,3,5,5,5,2,2,3,3,2,2,2,2,1,3,7,2,7,7,5,5,3,4,2,2,1,59,4,213,3,2,6,8,0,2,5,0,2
NL,1,8,4,5,5,4,3,5,2,2,3,3,4,3,3,3,1,3,5,3,2,7,3,3,5,2,1,2,1,69,6,229,2,2,6,7,4,3,2,4,5
NL,5,7,4,7,4,3,3,5,2,2,2,3,2,2,3,2,2,3,6,2,5,3,3,5,3,3,2,3,2,55,4,213,4,2,6,8,3,3,6,3,3
NL,5,8,3,10,5,3,3,4,2,2,3,2,2,2,2,3,1,4,8,3,5,4,7,4,3,4,2,2,1,40,6,710,8,3,8,6,6,4,7,6,4
NL,5,9,4,8,5,3,2,2,2,2,3,2,2,2,2,2,1,4,7,3,0,8,6,6,6,2,1,2,1,40,2,520,8,2,8,8,7,6,7,6,7
NL,4,8,4,6,3,1,1,3,1,2,1,2,3,2,2,2,2,3,8,3,4,7,6,5,6,3,1,2,1,37,6,212,2,2,8,7,6,5,6,6,7
NL,5,10,4,6,3,4,2,4,2,2,2,3,3,3,3,2,2,4,6,3,3,7,2,5,6,2,2,3,2,24,6,321,8,3,6,8,4,5,6,5,6
NL,5,5,4,4,4,4,2,5,1,1,2,2,3,1,2,2,1,3,6,2,4,8,3,5,2,3,2,2,2,23,6,312,7,3,6,7,6,5,6,6,6
NL,5,4,4,10,3,3,2,3,2,1,2,3,4,3,3,3,1,3,6,3,8,8,6,6,6,2,1,4,2,28,6,322,10,3,7,7,6,7,7,6,7
NL,5,10,4,5,5,5,1,3,1,1,1,1,4,3,2,3,1,3,6,4,10,8,3,5,5,2,1,2,1,26,6,322,8,1,6,8,4,4,7,6,6
NL,5,8,6,8,4,4,1,4,1,1,1,2,3,2,2,2,3,3,5,2,7,6,6,6,4,2,2,3,2,38,6,720,10,3,6,8,2,4,7,2,4
NL,5,7,3,8,4,3,2,4,4,3,2,3,3,3,3,3,1,4,6,3,3,3,4,7,3,4,2,1,1,40,4,321,1,3,7,7,4,7,5,5,7
NL,5,8,6,7,5,3,1,4,1,4,3,2,4,3,3,3,2,2,8,3,4,6,4,4,4,2,2,4,1,76,4,321,3,1,8,7,6,4,5,6,7
NL,5,10,4,8,5,4,2,4,2,2,3,2,4,3,1,3,1,4,8,5,0,5,3,6,0,2,1,1,1,60,4,710,8,2,8,8,7,5,6,7,8
